 Rainfall, Temperature, Ph,Crop, Production
675.54167,21,7.5,Banana,45.10833
675.54795,21,7.5,Banana,45.10959
675.55,21,7.5,Banana,45.11
675.55102,21,7.5,Banana,45.1102
675.55556,21,7.5,Banana,45.11111
675.55556,21,7.5,Banana,45.11111
675.56,21,7.5,Banana,45.112
675.56075,21,7.5,Banana,45.11215
675.56569,21,7.5,Banana,45.11314
675.56604,21,7.5,Banana,45.11321
675.56911,21,7.5,Banana,45.11382
675.58824,21,7.5,Banana,45.11765
675.59701,21,7.5,Banana,45.1194
675.625,21,7.5,Banana,45.125
675.71429,21,7.5,Banana,45.14286
675.71429,21,7.5,Banana,45.14286
675.71429,21,7.5,Banana,45.14286
675.71429,21,7.5,Banana,45.14286
675.83333,21,7.5,Banana,45.16667
675.83333,21,7.5,Banana,45.16667
675.83333,21,7.5,Banana,45.16667
676,21,7.5,Banana,45.2
676.19048,21,7.5,Banana,45.2381
676.28205,21,7.5,Banana,45.25641
676.31579,21,7.5,Banana,45.26316
676.36364,21,7.5,Banana,45.27273
676.59091,21,7.5,Banana,45.31818
677.5,21,7.5,Banana,45.5
677.60958,21,7.5,Banana,45.52192
677.92075,21,7.5,Banana,45.58415
678.61111,21,7.5,Banana,45.72222
678.73834,21,7.5,Banana,45.74767
678.92086,21,7.5,Banana,45.78417
679.32679,21,7.5,Banana,45.86536
680,21,7.5,Banana,46
680,21,7.5,Banana,46
680.34836,21,7.5,Banana,46.06967
680.35714,21,7.5,Banana,46.07143
680.38462,21,7.5,Banana,46.07692
680.43478,21,7.5,Banana,46.08696
680.46512,21,7.5,Banana,46.09302
681.21968,21,7.5,Banana,46.24394
681.38614,21,7.5,Banana,46.27723
681.66667,21,7.5,Banana,46.33333
682.06176,21,7.5,Banana,46.41235
682.5,21,7.5,Banana,46.5
682.5,21,7.5,Banana,46.5
682.72727,21,7.5,Banana,46.54545
682.77778,21,7.5,Banana,46.55556
682.85714,21,7.5,Banana,46.57143
682.97619,21,7.5,Banana,46.59524
682.98387,21,7.5,Banana,46.59677
683.01587,21,7.5,Banana,46.60317
683.01887,21,7.5,Banana,46.60377
683.02083,21,7.5,Banana,46.60417
683.02326,21,7.5,Banana,46.60465
683.03279,21,7.5,Banana,46.60656
683.03571,21,7.5,Banana,46.60714
683.03922,21,7.5,Banana,46.60784
683.05263,21,7.5,Banana,46.61053
683.1,21,7.5,Banana,46.62
683.125,21,7.5,Banana,46.625
683.21429,21,7.5,Banana,46.64286
683.33333,21,7.5,Banana,46.66667
683.57143,21,7.5,Banana,46.71429
683.83825,21,7.5,Banana,46.76765
684.07981,21,7.5,Banana,46.81596
684.16667,21,7.5,Banana,46.83333
684.7996,21,7.5,Banana,46.95992
684.95996,21,7.5,Banana,46.99199
685,21,7.5,Banana,47
685,21,7.5,Banana,47
685.3,21,7.5,Banana,47.06
685.91958,21,7.5,Banana,47.18392
687.43162,21,7.5,Banana,47.48632
687.5,21,7.5,Banana,47.5
687.5,21,7.5,Banana,47.5
688.33333,21,7.5,Banana,47.66667
688.4507,21,7.5,Banana,47.69014
688.46,21,7.5,Banana,47.692
688.69565,21,7.5,Banana,47.73913
688.69936,21,7.5,Banana,47.73987
688.7,21,7.5,Banana,47.74
688.7012,21,7.5,Banana,47.74024
688.70199,21,7.5,Banana,47.7404
688.70206,21,7.5,Banana,47.74041
688.7022,21,7.5,Banana,47.74044
688.70229,21,7.5,Banana,47.74046
688.70276,21,7.5,Banana,47.74055
688.70279,21,7.5,Banana,47.74056
688.70341,21,7.5,Banana,47.74068
688.70344,21,7.5,Banana,47.74069
688.70447,21,7.5,Banana,47.74089
688.70459,21,7.5,Banana,47.74092
688.70526,21,7.5,Banana,47.74105
688.97495,21,7.5,Banana,47.79499
689.05166,21,7.5,Banana,47.81033
689.05891,21,7.5,Banana,47.81178
689.38017,21,7.5,Banana,47.87603
689.54545,21,7.5,Banana,47.90909
690,21,7.5,Banana,48
690,21,7.5,Banana,48
690.03436,21,7.5,Banana,48.00687
690.78006,21,7.5,Banana,48.15601
691.04938,21,7.5,Banana,48.20988
691.13636,21,7.5,Banana,48.22727
691.17647,21,7.5,Banana,48.23529
691.18705,21,7.5,Banana,48.23741
691.20763,21,7.5,Banana,48.24153
691.2132,21,7.5,Banana,48.24264
691.23159,21,7.5,Banana,48.24632
691.24294,21,7.5,Banana,48.24859
691.375,21,7.5,Banana,48.275
691.99521,21,7.5,Banana,48.39904
692.00284,21,7.5,Banana,48.40057
692.95062,21,7.5,Banana,48.59012
693.75,21,7.5,Banana,48.75
694.3239,21,7.5,Banana,48.86478
694.32927,21,7.5,Banana,48.86585
694.3318,21,7.5,Banana,48.86636
694.35897,21,7.5,Banana,48.87179
694.51167,21,7.5,Banana,48.90233
694.64928,21,7.5,Banana,48.92986
694.65398,21,7.5,Banana,48.9308
695,21,7.5,Banana,49
695.18174,21,7.5,Banana,49.03635
695.20246,21,7.3,Banana,49.04049
695.51136,23,7.3,Banana,49.10227
695.51948,23,7.3,Banana,49.1039
695.5212,23,7.3,Banana,49.10424
695.52124,23,7.3,Banana,49.10425
695.52172,23,7.3,Banana,49.10434
695.52183,23,7.3,Banana,49.10437
695.52197,23,7.3,Banana,49.10439
695.52232,23,7.3,Banana,49.10446
695.52239,23,7.3,Banana,49.10448
695.52278,23,7.3,Banana,49.10456
695.52284,23,7.3,Banana,49.10457
695.52288,23,7.3,Banana,49.10458
695.52304,23,7.3,Banana,49.10461
695.5232,23,7.3,Banana,49.10464
695.5235,23,7.3,Banana,49.1047
695.52381,23,7.3,Banana,49.10476
695.52465,23,7.3,Banana,49.10493
695.52548,23,7.3,Banana,49.1051
695.52553,23,7.3,Banana,49.10511
695.52711,23,7.3,Banana,49.10542
696.48344,23,7.3,Banana,49.29669
696.48936,23,7.3,Banana,49.29787
697.25094,23,7.3,Banana,49.45019
697.5,23,7.3,Banana,49.5
698.72106,23,7.3,Banana,49.74421
698.938,23,7.3,Banana,49.7876
699.37143,23,7.3,Banana,49.87429
699.54545,23,7.3,Banana,49.90909
699.66667,23,7.3,Banana,49.93333
700,23,7.3,Banana,50
700,23,7.3,Banana,50
700.77052,23,7.3,Banana,50.1541
701.66667,23,7.3,Banana,50.33333
702.30179,23,7.3,Banana,50.46036
702.62469,23,7.3,Banana,50.52494
703,23,7.3,Banana,50.6
703.42362,23,7.3,Banana,50.68472
703.42505,23,7.3,Banana,50.68501
703.82883,23,7.3,Banana,50.76577
704.50724,23,7.3,Banana,50.90145
705.35714,23,7.3,Banana,51.07143
705.45455,23,7.3,Banana,51.09091
705.4902,23,7.3,Banana,51.09804
705.71429,23,7.3,Banana,51.14286
707.43864,23,7.3,Banana,51.48773
707.5,23,7.3,Banana,51.5
710,23,7.3,Banana,52
710,23,7.3,Banana,52
710,23,7.3,Banana,52
710.75085,23,7.3,Banana,52.15017
710.75617,23,7.3,Banana,52.15123
712.5,23,7.3,Banana,52.5
712.5,23,7.3,Banana,52.5
712.5,23,7.3,Banana,52.5
713.07181,23,7.3,Banana,52.61436
713.33333,23,7.3,Banana,52.66667
713.61607,23,7.3,Banana,52.72321
714.73684,23,7.3,Banana,52.94737
714.79688,23,7.3,Banana,52.95938
715,23,7.3,Banana,53
715.24194,23,7.3,Banana,53.04839
715.44863,23,7.3,Banana,53.08973
715.4501,23,7.3,Banana,53.09002
715.76087,23,7.3,Banana,53.15217
715.9633,23,7.3,Banana,53.19266
716.47727,23,7.3,Banana,53.29545
717.5,23,7.3,Banana,53.5
717.83828,23,7.3,Banana,53.56766
717.84188,23,7.3,Banana,53.56838
717.91304,23,7.3,Banana,53.58261
717.91553,23,7.3,Banana,53.58311
717.91667,23,7.3,Banana,53.58333
717.91849,23,7.3,Banana,53.5837
717.91872,23,7.3,Banana,53.58374
717.91881,23,7.3,Banana,53.58376
717.9196,23,7.3,Banana,53.58392
717.92007,23,7.3,Banana,53.58401
717.9205,23,7.3,Banana,53.5841
717.92053,23,7.3,Banana,53.58411
717.92089,23,7.3,Banana,53.58418
717.92119,23,7.3,Banana,53.58424
717.92135,23,7.3,Banana,53.58427
717.92135,23,7.3,Banana,53.58427
717.92146,23,7.3,Banana,53.58429
717.92159,23,7.3,Banana,53.58432
717.92221,23,7.3,Banana,53.58444
717.92537,23,7.3,Banana,53.58507
718.33333,23,7.3,Banana,53.66667
720,23,7.3,Banana,54
722.43225,23,7.3,Banana,54.48645
722.61538,23,7.3,Banana,54.52308
722.99293,23,7.3,Banana,54.59859
723.17028,23,7.3,Banana,54.63406
723.33333,23,7.3,Banana,54.66667
723.46154,23,7.3,Banana,54.69231
723.57143,23,7.3,Banana,54.71429
723.66667,23,7.3,Banana,54.73333
723.80952,23,7.3,Banana,54.7619
725,23,7.3,Banana,55
725,23,7.3,Banana,55
725,23,7.3,Banana,55
725.74712,23,7.3,Banana,55.14942
725.84066,23,7.3,Banana,55.16813
727.5,23,7.3,Banana,55.5
727.63736,23,7.3,Banana,55.52747
728.5,23,7.3,Banana,55.7
728.74375,23,7.3,Banana,55.74875
728.91707,23,7.3,Banana,55.78341
729.34476,23,7.3,Banana,55.86895
730.61509,23,7.3,Banana,56.12302
731.5,23,7.3,Banana,56.3
733.88995,23,7.3,Banana,56.77799
735,23,7.3,Banana,57
735.10935,23,7.3,Banana,57.02187
736.5,23,7.3,Banana,57.3
736.65049,23,7.3,Banana,57.3301
737.5,23,7.3,Banana,57.5
738.1982,23,7.3,Banana,57.63964
739.47917,23,7.3,Banana,57.89583
739.56148,23,7.3,Banana,57.9123
740,23,7.3,Banana,58
740,23,7.3,Banana,58
740.74499,23,7.3,Banana,58.149
741.66667,23,7.3,Banana,58.33333
742.5,23,7.3,Banana,58.5
743.33333,23,7.3,Banana,58.66667
743.83503,23,7.3,Banana,58.76701
568,23,7.3,Banana,59
568,23,7.3,Banana,59
568.01991,23,7.3,Banana,59.00995
568.28,23,7.3,Banana,59.14
568.4186,23,7.3,Banana,59.2093
568.73709,23,7.3,Banana,59.36855
568.77368,23,7.3,Banana,59.38684
568.8,23,7.3,Banana,59.4
568.85,23,7.3,Banana,59.425
568.9922,23,7.3,Banana,59.4961
569.2,23,7.3,Banana,59.6
569.60784,23,7.3,Banana,59.80392
569.73333,23,7.3,Banana,59.86667
570,23,7.3,Banana,60
570,23,7.3,Banana,60
570.69017,23,7.3,Banana,60.34509
571.875,23,7.3,Banana,60.9375
572,23,7.3,Banana,61
572.3,23,7.3,Banana,61.15
573.33333,23,7.3,Banana,61.66667
574,23,7.3,Banana,62
574,23,7.3,Banana,62
574.16802,23,7.3,Banana,62.08401
574.84746,23,7.3,Banana,62.42373
575.32143,23,7.3,Banana,62.66071
576.29345,23,7.3,Banana,63.14673
576.294,23,7.3,Banana,63.147
576.66667,23,7.3,Banana,63.33333
576.7617,23,7.3,Banana,63.38085
576.76204,23,7.3,Banana,63.38102
576.76238,23,7.3,Banana,63.38119
576.76249,23,7.3,Banana,63.38124
576.76371,23,7.3,Banana,63.38186
576.76923,23,7.3,Banana,63.38462
576.81188,23,7.3,Banana,63.40594
577.11111,23,7.3,Banana,63.55556
577.16667,23,7.3,Banana,63.58333
577.34783,23,7.3,Banana,63.67391
577.45998,23,7.3,Banana,63.72999
577.48448,23,7.3,Banana,63.74224
577.57961,23,7.3,Banana,63.7898
577.6,23,7.3,Banana,63.8
578,23,7.3,Banana,64
578,23,7.3,Banana,64
578.08219,23,7.3,Banana,64.0411
578.2,23,7.3,Banana,64.1
578.20432,23,7.3,Banana,64.10216
578.25995,23,7.3,Banana,64.12998
578.6,23,7.3,Banana,64.3
579.0407,23,7.3,Banana,64.52035
579.04348,23,7.3,Banana,64.52174
579.04762,23,7.3,Banana,64.52381
579.37931,23,7.3,Banana,64.68966
579.52941,23,7.3,Banana,64.76471
579.6,23,7.3,Banana,64.8
579.70415,23,7.3,Banana,64.85208
579.74713,23,7.3,Banana,64.87356
579.83784,23,7.3,Banana,64.91892
579.89655,23,7.3,Banana,64.94828
580,23,7.3,Banana,65
580.98994,23,7.3,Banana,65.49497
581.3,23,7.3,Banana,65.65
581.36203,23,7.3,Banana,65.68101
581.46667,23,7.3,Banana,65.73333
582,23,7.3,Banana,66
582,23,7.3,Banana,66
582,23,7.3,Banana,66
582,23,7.3,Banana,66
582.09604,23,7.3,Banana,66.04802
582.3,23,7.3,Banana,66.15
582.4342,23,7.3,Banana,66.2171
582.64865,23,7.3,Banana,66.32432
582.69231,23,7.3,Banana,66.34615
582.89796,23,7.3,Banana,66.44898
582.9066,23,7.3,Banana,66.4533
583.19443,23,7.3,Banana,66.59721
583.22222,23,7.3,Banana,66.61111
583.33333,23,7.3,Banana,66.66667
583.5,23,7.3,Banana,66.75
583.78326,23,7.3,Banana,66.89163
583.81395,23,7.3,Banana,66.90698
584.07767,23,7.3,Banana,67.03883
584.26095,23,7.3,Banana,67.13048
584.2642,23,7.3,Banana,67.1321
584.26435,23,7.3,Banana,67.13217
584.2653,23,7.3,Banana,67.13265
585.87097,23,7.3,Banana,67.93548
585.87805,23,7.3,Banana,67.93902
586,23,7.3,Banana,68
586,23,7.3,Banana,68
586,23,7.3,Banana,68
586.23077,23,7.3,Banana,68.11538
586.83384,23,7.3,Banana,68.41692
586.8393,23,7.3,Banana,68.41965
587.88889,23,7.3,Banana,68.94444
587.92308,23,7.3,Banana,68.96154
588,23,7.3,Banana,69
588,23,7.3,Banana,69
588.5,23,7.3,Banana,69.25
589.92593,23,7.3,Banana,69.96296
589.95,23,7.3,Banana,69.975
590,23,7.3,Banana,70
590,23,7.3,Banana,70
590,23,7.3,Banana,70
590.04651,23,7.3,Banana,70.02326
590.75484,23,7.3,Banana,70.37742
591.65,23,7.3,Banana,70.825
592.23391,23,7.3,Banana,71.11696
593,23,7.3,Banana,71.5
593.66667,23,7.3,Banana,71.83333
594,23,7.3,Banana,72
594,23,7.3,Banana,72
594.37209,23,7.3,Banana,72.18605
594.44793,23,7.3,Banana,72.22397
594.44935,23,7.3,Banana,72.22468
594.81818,23,7.3,Banana,72.40909
595.02913,23,7.3,Banana,72.51456
595.1236,23,7.3,Banana,72.5618
595.93103,23,7.3,Banana,72.96552
596.28571,23,7.3,Banana,73.14286
596.66667,23,7.3,Banana,73.33333
596.95238,23,7.3,Banana,73.47619
597.2,23,7.3,Banana,73.6
597.5,23,7.3,Banana,73.75
597.65517,23,7.3,Banana,73.82759
597.76471,23,7.3,Banana,73.88235
597.7693,23,7.3,Banana,73.88465
597.90244,23,7.3,Banana,73.95122
598,23,7.3,Banana,74
598.16667,23,7.3,Banana,74.08333
599.24324,23,7.3,Banana,74.62162
599.3913,23,7.3,Banana,74.69565
599.9519,23,7.3,Banana,74.97595
599.95491,23,7.3,Banana,74.97746
600.2,23,7.3,Banana,75.1
600.20734,23,7.3,Banana,75.10367
601.14286,23,7.3,Banana,75.57143
602,23,7.3,Banana,76
602.325,23,7.3,Banana,76.1625
602.65217,23,7.3,Banana,76.32609
603.63218,23,7.3,Banana,76.81609
603.86047,23,7.3,Banana,76.93023
604,23,7.3,Banana,77
605.03448,23,7.3,Banana,77.51724
605.04025,23,7.3,Banana,77.52012
605.04101,23,7.3,Banana,77.5205
605.23077,23,7.3,Banana,77.61538
605.33333,24,7.3,Banana,77.66667
605.53071,24,7.3,Banana,77.76536
605.79104,24,7.3,Banana,77.89552
607.36293,24,7.3,Banana,78.68146
608,24,7.3,Banana,79
608.18367,24,7.3,Banana,79.09184
608.6,24,7.3,Banana,79.3
609.47826,24,7.3,Banana,79.73913
609.64004,24,7.3,Banana,79.82002
609.93655,24,7.3,Banana,79.96827
610,24,7.3,Banana,80
610,24,7.3,Banana,80
610.50909,24,7.3,Banana,80.25455
610.52288,24,7.3,Banana,80.26144
610.73016,24,7.3,Banana,80.36508
610.7381,24,7.3,Banana,80.36905
612.25617,24,7.3,Banana,81.12809
613.5,24,7.3,Banana,81.75
613.5,24,7.3,Banana,81.75
614,24,7.3,Banana,82
616.42847,24,7.3,Banana,83.21424
618,24,7.3,Banana,84
618,25,7,Banana,84
619.45455,25,7,Banana,84.72727
619.66667,25,7,Banana,84.83333
620,25,6.8,Banana,85
621.1223,26,6.9,Banana,85.56115
622.66667,26,7,Banana,86.33333
625.09184,27,7.3,Banana,87.54592
626,26,7.2,Banana,88
498.10411,33.5,6.5,Banana,9.62082
429.41176,20,5.5,Bean,1.29412
429.41176,15,5.7,Bean,1.29412
430,16,5.9,Bean,1.3
430,17,6,Bean,1.3
430.43478,18,6.1,Bean,1.30435
430.43478,19,6.3,Bean,1.30435
432.14286,20,6.2,Bean,1.32143
366.66667,21,5.5,Bean,1.33333
366.66667,22,6.5,Bean,1.33333
366.66667,15,6,Bean,1.33333
366.66667,24,5.7,Bean,1.33333
367.3913,25,5.8,Bean,1.34783
367.64706,26,5.9,Bean,1.35294
367.74194,27,6,Bean,1.35484
438.09524,31,6,Bean,1.38095
438.09524,30,5.7,Bean,1.38095
438.23529,26,5.5,Bean,1.38235
439.13043,25,5.6,Bean,1.3913
440,24,5.5,Bean,1.4
435.71429,28,6,Bean,1.35714
2004.88502,23,6.4,Black pepper,0.04885
2005.47643,23.005,6.4,Black pepper,0.05476
2006.84749,23.01,6.4,Black pepper,0.06847
2008.03571,23.015,6.4,Black pepper,0.08036
2006.66947,23.02,6.4,Black pepper,0.08337
2006.69004,23.025,6.4,Black pepper,0.08363
2006.96489,23.03,6.4,Black pepper,0.08706
2007.08,23.035,6.4,Black pepper,0.0885
2007.17526,23.04,6.4,Black pepper,0.08969
2007.3138,23.045,6.4,Black pepper,0.09142
2007.31712,23.05,6.4,Black pepper,0.09146
2009.28519,23.055,6.4,Black pepper,0.09285
2009.45177,23.06,6.4,Black pepper,0.09452
2009.48645,23.065,6.4,Black pepper,0.09486
2009.54236,23.07,6.4,Black pepper,0.09542
2014.45131,23.075,6.4,Black pepper,0.09634
2014.49171,23.08,6.4,Black pepper,0.09661
2014.65978,23.085,6.4,Black pepper,0.09773
2014.74145,23.09,6.4,Black pepper,0.09828
2009.83661,23.095,6.4,Black pepper,0.09837
2009.94312,23.1,6.4,Black pepper,0.09943
2010.00764,23.105,6.4,Black pepper,0.10008
2010.60606,23.11,6.4,Black pepper,0.10606
2010.8106,23.115,6.4,Black pepper,0.10811
2010.96606,23.12,6.4,Black pepper,0.10966
2011.0962,23.125,6.4,Black pepper,0.11096
2011.56425,23.13,6.4,Black pepper,0.11564
2011.59163,23.135,6.4,Black pepper,0.11592
2012.12583,23.14,6.4,Black pepper,0.12126
2012.16436,23.145,6.4,Black pepper,0.12164
2012.32632,23.15,6.4,Black pepper,0.12326
2012.39316,23.155,6.4,Black pepper,0.12393
2012.45497,23.16,6.4,Black pepper,0.12455
2012.5523,23.165,6.4,Black pepper,0.12552
2012.5547,23.17,6.4,Black pepper,0.12555
2012.62327,23.175,6.4,Black pepper,0.12623
2012.66934,23.18,6.4,Black pepper,0.12669
2012.759,23.185,6.4,Black pepper,0.12759
2012.79842,23.19,6.4,Black pepper,0.12798
2012.8045,23.195,6.4,Black pepper,0.12805
2012.90405,23.2,6.4,Black pepper,0.12904
2012.93916,23.205,6.4,Black pepper,0.12939
2013.35703,23.21,6.4,Black pepper,0.13357
2013.42383,23.215,6.4,Black pepper,0.13424
2013.43666,23.22,6.4,Black pepper,0.13437
2013.56605,23.225,6.4,Black pepper,0.13566
2013.69863,23.23,6.4,Black pepper,0.13699
2013.74675,23.235,6.4,Black pepper,0.13747
2013.8212,23.24,6.4,Black pepper,0.13821
2013.91046,23.245,6.4,Black pepper,0.1391
2013.91753,23.25,6.4,Black pepper,0.13918
2014.07082,23.255,6.4,Black pepper,0.14071
2014.11116,23.26,6.4,Black pepper,0.14111
2014.1919,23.265,6.4,Black pepper,0.14192
2014.26168,23.27,6.4,Black pepper,0.14262
2014.27416,23.275,6.4,Black pepper,0.14274
2014.28007,23.28,6.4,Black pepper,0.1428
2014.28449,23.285,6.4,Black pepper,0.14284
2014.28571,23.29,6.4,Black pepper,0.14286
2014.39381,23.295,6.4,Black pepper,0.14394
2014.40918,23.3,6.4,Black pepper,0.14409
2014.58171,23.305,6.4,Black pepper,0.14582
2014.59854,23.31,6.4,Black pepper,0.14599
2014.7204,23.315,6.4,Black pepper,0.1472
2014.78261,23.32,6.4,Black pepper,0.14783
2014.85714,23.325,6.4,Black pepper,0.14857
2014.88071,23.33,6.4,Black pepper,0.14881
2015,23.335,6.4,Black pepper,0.15
2015.01008,23.34,6.4,Black pepper,0.1501
2015.01258,23.345,6.4,Black pepper,0.15013
2015.01852,23.35,6.4,Black pepper,0.15019
2015.03268,23.355,6.4,Black pepper,0.15033
2015.04425,23.36,6.4,Black pepper,0.15044
2015.1337,23.365,6.4,Black pepper,0.15134
2015.14014,23.37,6.4,Black pepper,0.1514
2015.21611,23.375,6.4,Black pepper,0.15216
2015.35071,23.38,6.4,Black pepper,0.15351
2015.36831,23.385,6.4,Black pepper,0.15368
2015.46392,23.39,6.4,Black pepper,0.15464
2015.48673,23.395,6.4,Black pepper,0.15487
2015.53272,23.4,6.4,Black pepper,0.15533
2015.55556,23.405,6.4,Black pepper,0.15556
2015.66265,23.41,6.4,Black pepper,0.15663
2015.78947,23.415,6.4,Black pepper,0.15789
2015.87552,23.42,6.4,Black pepper,0.15876
2015.89539,23.425,6.4,Black pepper,0.15895
2016.02134,23.43,6.4,Black pepper,0.16021
2016.15862,23.435,6.4,Black pepper,0.16159
2016.26799,23.44,6.4,Black pepper,0.16268
2016.29545,23.445,6.4,Black pepper,0.16295
2016.46707,23.45,6.4,Black pepper,0.16467
2016.53957,23.455,6.4,Black pepper,0.1654
2016.72924,23.46,6.4,Black pepper,0.16729
2016.83624,23.465,6.4,Black pepper,0.16836
2016.86275,23.47,6.4,Black pepper,0.16863
2016.875,23.475,6.4,Black pepper,0.16875
2016.88687,23.48,6.4,Black pepper,0.16887
2016.98957,23.485,6.4,Black pepper,0.1699
2017.01637,23.49,6.4,Black pepper,0.17016
2017.07097,23.495,6.4,Black pepper,0.17071
2017.17216,23.5,6.4,Black pepper,0.17172
2017.29207,23.505,6.4,Black pepper,0.17292
2017.41561,23.51,6.4,Black pepper,0.17416
2017.45193,23.515,6.4,Black pepper,0.17452
2017.45345,23.52,6.4,Black pepper,0.17453
2017.45566,23.525,6.4,Black pepper,0.17456
2017.55623,23.53,6.4,Black pepper,0.17556
2017.64706,23.535,6.4,Black pepper,0.17647
2017.77362,23.54,6.4,Black pepper,0.17774
2017.8174,23.545,6.4,Black pepper,0.17817
2017.87598,23.55,6.4,Black pepper,0.17876
2017.89081,23.555,6.4,Black pepper,0.17891
2017.9676,23.56,6.4,Black pepper,0.17968
2017.97349,23.565,6.4,Black pepper,0.17973
2018.05556,23.57,6.4,Black pepper,0.18056
2018.1804,23.575,6.4,Black pepper,0.1818
2018.18182,23.58,6.4,Black pepper,0.18182
2018.18182,23.585,6.4,Black pepper,0.18182
2018.26923,23.59,6.4,Black pepper,0.18269
2018.27276,23.595,6.4,Black pepper,0.18273
2018.30877,23.6,6.4,Black pepper,0.18309
2018.30986,23.605,6.4,Black pepper,0.1831
2018.3432,23.61,6.4,Black pepper,0.18343
2018.34862,23.615,6.4,Black pepper,0.18349
2018.35749,23.62,6.4,Black pepper,0.18357
2018.36735,23.625,6.4,Black pepper,0.18367
2018.38235,23.63,6.4,Black pepper,0.18382
2018.41652,23.635,6.4,Black pepper,0.18417
2018.4252,23.64,6.4,Black pepper,0.18425
2018.44434,23.645,6.4,Black pepper,0.18444
2018.45018,23.65,6.4,Black pepper,0.1845
2018.46168,23.655,6.4,Black pepper,0.18462
2018.49315,23.66,6.4,Black pepper,0.18493
2018.65285,23.665,6.4,Black pepper,0.18653
2018.65882,23.67,6.4,Black pepper,0.18659
2018.75,23.675,6.4,Black pepper,0.1875
2018.79519,23.68,6.4,Black pepper,0.18795
2018.86792,23.685,6.4,Black pepper,0.18868
2018.90236,23.69,6.4,Black pepper,0.18902
2018.91638,23.695,6.4,Black pepper,0.18916
2018.92437,23.7,6.4,Black pepper,0.18924
2018.98734,23.705,6.4,Black pepper,0.18987
2019.01493,23.71,6.4,Black pepper,0.19015
2019.07195,23.715,6.4,Black pepper,0.19072
2019.18347,23.72,6.4,Black pepper,0.19183
2019.19048,23.725,6.4,Black pepper,0.1919
2019.28088,23.73,6.4,Black pepper,0.19281
2019.28721,23.735,6.4,Black pepper,0.19287
2019.3079,23.74,6.4,Black pepper,0.19308
2019.30926,23.745,6.4,Black pepper,0.19309
2019.30978,23.75,6.4,Black pepper,0.1931
2019.31908,23.755,6.4,Black pepper,0.19319
2019.37984,23.76,6.4,Black pepper,0.1938
2019.37984,23.765,6.4,Black pepper,0.1938
2019.39356,23.77,6.4,Black pepper,0.19394
2019.45946,23.775,6.4,Black pepper,0.19459
2019.46857,23.78,6.4,Black pepper,0.19469
2019.5122,23.785,6.4,Black pepper,0.19512
2019.53125,23.79,6.4,Black pepper,0.19531
2019.60784,23.795,6.4,Black pepper,0.19608
2019.68213,23.8,6.4,Black pepper,0.19682
2019.68504,23.805,6.4,Black pepper,0.19685
2019.68504,23.81,6.4,Black pepper,0.19685
2019.71971,23.815,6.4,Black pepper,0.1972
2019.79774,23.82,6.4,Black pepper,0.19798
2020,23.825,6.4,Black pepper,0.2
2020,23.83,6.4,Black pepper,0.2
2020,23.835,6.4,Black pepper,0.2
2020,23.84,6.4,Black pepper,0.2
2020,23.845,6.4,Black pepper,0.2
2020.03721,23.85,6.4,Black pepper,0.20037
2020.07167,23.855,6.4,Black pepper,0.20072
2020.09121,23.86,6.4,Black pepper,0.20091
2020.21277,23.865,6.4,Black pepper,0.20213
2020.3125,23.87,6.4,Black pepper,0.20313
2020.50552,23.875,6.4,Black pepper,0.20506
2020.51282,23.88,6.4,Black pepper,0.20513
2020.68905,23.885,6.4,Black pepper,0.20689
2020.75065,23.89,6.4,Black pepper,0.20751
2020.76141,23.895,6.4,Black pepper,0.20761
2020.81065,23.9,6.4,Black pepper,0.20811
2020.83223,23.905,6.4,Black pepper,0.20832
2020.93023,23.91,6.4,Black pepper,0.2093
2020.93023,23.915,6.4,Black pepper,0.2093
2020.93023,23.92,6.4,Black pepper,0.2093
2021,23.925,6.4,Black pepper,0.21
2021.00662,23.93,6.4,Black pepper,0.21007
2021.03223,23.935,6.4,Black pepper,0.21032
2021.03456,23.94,6.4,Black pepper,0.21035
2021.04723,23.945,6.4,Black pepper,0.21047
2021.10297,23.95,6.4,Black pepper,0.21103
2021.1332,23.955,6.4,Black pepper,0.21133
2021.24112,23.96,6.4,Black pepper,0.21241
2021.24979,23.965,6.4,Black pepper,0.2125
2021.30724,23.97,6.4,Black pepper,0.21307
2021.42857,23.975,6.4,Black pepper,0.21429
2021.42857,23.98,6.4,Black pepper,0.21429
2021.53357,23.985,6.2,Black pepper,0.21534
2021.59091,23.99,6.2,Black pepper,0.21591
2021.69014,23.995,6.2,Black pepper,0.2169
2021.73349,24,6.2,Black pepper,0.21733
2022.14022,24.005,6.2,Black pepper,0.2214
2022.23798,24.01,6.2,Black pepper,0.22238
2022.31377,24.015,6.2,Black pepper,0.22314
2022.35791,24.02,6.2,Black pepper,0.22358
2022.45216,24.025,6.2,Black pepper,0.22452
2022.8622,24.03,6.2,Black pepper,0.22862
2022.90076,24.035,6.2,Black pepper,0.22901
2023.03415,24.04,6.2,Black pepper,0.23034
2023.04786,24.045,6.2,Black pepper,0.23048
2023.13503,24.05,6.2,Black pepper,0.23135
2023.16119,24.055,6.2,Black pepper,0.23161
2023.29913,24.06,6.2,Black pepper,0.23299
2023.46331,24.065,6.2,Black pepper,0.23463
2023.50027,24.07,6.2,Black pepper,0.235
2023.55392,24.075,6.2,Black pepper,0.23554
2023.60951,24.08,6.2,Black pepper,0.2361
